"Date of Download: 2023-12-19_01:44:56"
"Search Parameters: Data Level:all  Trait List:  Trial List:11551  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root shape visual rating 1-6|CO_334:0000020","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691490","VH22-0272","","plot","6691858","202307DMF1C_tani_rep1_VH22-0272_288","1","1","288","13","12","test","","1","0","1","210","37.5","12","2","49","4","1","210","4","1","0","1","25","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691491","VH22-0277","","plot","6691642","202307DMF1C_tani_rep1_VH22-0277_196","1","1","196","5","8","test","","1","0","1","300","53.8125","17.22","4","56","4","1","300","4","1","0","1","23.5","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691492","VH22-0279","","plot","6691980","202307DMF1C_tani_rep1_VH22-0279_95","1","1","95","6","4","test","","2","0","1","200","29.34375","9.39","3","59","4","1","200","4","5","0","1","26.5","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691493","VH22-0280","","plot","6691863","202307DMF1C_tani_rep1_VH22-0280_280","1","1","280","21","12","test","","1","0","1","200","35","11.2","2","49","4","1","200","4","3","0","1","20.7314442","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691494","VH22-0282","","plot","6692135","202307DMF1C_tani_rep1_VH22-0282_163","1","1","163","13","7","test","","1","0","1","275","54.53125","17.45","2","39","4","1","275","4","2","0","1","23.15167203","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691495","VH22-0287","","plot","6692059","202307DMF1C_tani_rep1_VH22-0287_78","1","1","78","23","4","test","","1","0","1","325","43.734375","13.995","4","59","4","1","325","4","2","0","1","23.62506383","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691496","VH22-0293","","plot","6691694","202307DMF1C_tani_rep1_VH22-0293_116","1","1","116","16","5","test","","1","0","1","160","25.53125","8.17","3","42","4","1","160","4","1","0","1","22.08873085","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691497","VH22-0316","","plot","6692021","202307DMF1C_tani_rep1_VH22-0316_283","1","1","283","18","12","test","","2","2","1.5","170","28.4375","9.1","3","34","4","2","275","4","1","0","1","21.05808791","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691498","VH22-0318","","plot","6691648","202307DMF1C_tani_rep1_VH22-0318_118","1","1","118","18","5","test","","1","2","1","125","25.390625","8.125","3","30","4","2","200","4","2","1","1","22.81141593","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691499","VH22-0319","","plot","6691914","202307DMF1C_tani_rep1_VH22-0319_192","1","1","192","9","8","test","","2","0","1.25","225","23.75","7.6","3","38","4","1","225","4","1","0","1","24.96194805","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691500","VH22-0321","","plot","6691690","202307DMF1C_tani_rep1_VH22-0321_177","1","1","177","24","8","test","","3","0","1","230","47.4375","15.18","2","47","4","1","230","4","2","0","1","25.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691501","VH22-0323","","plot","6691656","202307DMF1C_tani_rep1_VH22-0323_149","1","1","149","2","6","test","","1","1","1","175","50.359375","16.115","3","31","4","2","250","4","3","0","1","21.24920578","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691502","VH22-0332","","plot","6692034","202307DMF1C_tani_rep1_VH22-0332_267","1","1","267","17","11","test","","2","0","1","350","21.125","6.76","2","32","4","1","350","3","3","0","1","24.63513158","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691503","VH22-0333","","plot","6691632","202307DMF1C_tani_rep1_VH22-0333_23","1","1","23","23","1","test","","2","1","1.5","180","24.75","7.92","3","40","4","1","250","4","1","0","1","28","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691504","VH22-0334","","plot","6691672","202307DMF1C_tani_rep1_VH22-0334_175","1","1","175","25","7","test","","1","2","1","180","24.34375","7.79","1","25","4","2","260","1","2","0","0.75","21.25477612","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691505","VH22-0336","","plot","6692137","202307DMF1C_tani_rep1_VH22-0336_234","1","1","234","17","10","test","","1","0","1","250","65","20.8","3","70","4","1","250","4","2","0","1","20.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691506","VH22-0337","","plot","6691922","202307DMF1C_tani_rep1_VH22-0337_72","1","1","72","22","3","test","","1","1","1","145","12.875","4.12","4","20","4","2","200","2","5","0","1","15.59338235","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691507","VH22-0341","","plot","6691969","202307DMF1C_tani_rep1_VH22-0341_252","1","1","252","2","11","test","","1","2","1","90","6.328125","2.025","2","19","4","3","175","4","1","1","1","28.80799127","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691508","VH22-0346","","plot","6691816","202307DMF1C_tani_rep1_VH22-0346_26","1","1","26","25","2","test","","1","0","1","250","17.328125","5.545","1","17","4","1","250","2","2","0","0.75","28.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691509","VH22-0347","","plot","6691880","202307DMF1C_tani_rep1_VH22-0347_269","1","1","269","19","11","test","","1","0","1","275","27.375","8.76","3","35","4","1","275","3","5","0","1","22.00823377","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691510","VH22-0348","","plot","6692007","202307DMF1C_tani_rep1_VH22-0348_51","1","1","51","1","3","test","","1","0","1","120","2.4375","0.78","1","8","4","1","120","1","1","0","1","20.3238843","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691511","VH22-0349","","plot","6692094","202307DMF1C_tani_rep1_VH22-0349_181","1","1","181","20","8","test","","1","3","1","145","21.921875","7.015","2","39","4","3","250","3","3","2","1","24.35437086","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691512","VH22-0350","","plot","6691737","202307DMF1C_tani_rep1_VH22-0350_275","1","1","275","25","11","test","","1","3","1","145","16.953125","5.425","2","16","4","3","300","1","4","1","1","15.3666306","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691513","VH22-0351","","plot","6692010","202307DMF1C_tani_rep1_VH22-0351_182","1","1","182","19","8","test","","1","2","1","125","36.3125","11.62","3","43","4","3","290","4","3","2","1","20","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691514","VH22-0352","","plot","6692080","202307DMF1C_tani_rep1_VH22-0352_232","1","1","232","19","10","test","","1","3","1","130","29.6875","9.5","3","31","4","2","310","4","2","1","1","24.51080645","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691515","VH22-0353","","plot","6691878","202307DMF1C_tani_rep1_VH22-0353_161","1","1","161","11","7","test","","1","3","1","110","61.5","19.68","3","49","4","3","250","4","1","0","1","19","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691516","VH22-0354","","plot","6691807","202307DMF1C_tani_rep1_VH22-0354_278","1","1","278","23","12","test","","1","1","1","185","0","","2","","4","1","250","3","3","0","1","20.67672566","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691517","VH22-0356","","plot","6692131","202307DMF1C_tani_rep1_VH22-0356_165","1","1","165","15","7","test","","1","0","1","175","12.140625","3.885","2","16","4","1","175","3","3","0","1","12.96954825","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691518","VH22-0358","","plot","6692124","202307DMF1C_tani_rep1_VH22-0358_109","1","1","109","9","5","test","","2","0","1","175","13.421875","4.295","2","27","4","1","175","3","3","0","1","19.89505747","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691519","VH22-0359","","plot","6692183","202307DMF1C_tani_rep1_VH22-0359_115","1","1","115","15","5","test","","1","3","1","80","11","3.52","3","18","4","3","175","4","4","1","1","21.03027714","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691520","VH22-0363","","plot","6692064","202307DMF1C_tani_rep1_VH22-0363_30","1","1","30","21","2","test","","2","1","1","180","31.125","9.96","3","50","4","2","240","4","2","2","1","20.25397112","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691521","VH22-0364","","plot","6691616","202307DMF1C_tani_rep1_VH22-0364_272","1","1","272","22","11","test","","2","1","1","155","23.40625","7.49","3","33","4","2","240","4","3","0","1","18.14296651","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691522","VH22-0365","","plot","6691748","202307DMF1C_tani_rep1_VH22-0365_159","1","1","159","9","7","test","","1","2","1","100","13.25","4.24","2","27","4","4","150","3","3","0","0.75","23.18222591","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691523","VH22-0366","","plot","6691783","202307DMF1C_tani_rep1_VH22-0366_6","1","1","6","6","1","test","","1","2","1","90","11.734375","3.755","2","21","4","3","130","3","3","0","1","16.87291815","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691524","VH22-0367","","plot","6691782","202307DMF1C_tani_rep1_VH22-0367_244","1","1","244","7","10","test","","1","0","1","250","22.8125","7.3","3","40","4","1","250","4","4","0","1","18","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691525","VH22-0369","","plot","6691911","202307DMF1C_tani_rep1_VH22-0369_54","1","1","54","4","3","test","","1","0","1","330","52.359375","16.755","3","47","4","1","330","4","1","0","1","23.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691526","VH22-0372","","plot","6691983","202307DMF1C_tani_rep1_VH22-0372_24","1","1","24","24","1","test","","2","2","1","200","58.015625","18.565","2","52","4","3","305","4","5","0","1","19.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691527","VH22-0374","","plot","6692120","202307DMF1C_tani_rep1_VH22-0374_35","1","1","35","16","2","test","","1","0","1","195","2.171875","0.695","2","5","4","1","195","3","5","2","1","24","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691528","VH22-0375","","plot","6692143","202307DMF1C_tani_rep1_VH22-0375_91","1","1","91","10","4","test","","2","2","1","135","34.125","10.92","2","43","4","3","250","4","3","0","1","25.5","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691529","VH22-0386","","plot","6692040","202307DMF1C_tani_rep1_VH22-0386_39","1","1","39","12","2","test","","1","2","1","180","29.703125","9.505","3","42","4","1","270","4","4","0","1","23.5","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691530","VH22-0389","","plot","6692037","202307DMF1C_tani_rep1_VH22-0389_47","1","1","47","4","2","test","","1","1","1","120","5.484375","1.755","2","14","4","2","215","2","5","0","1","26.96023256","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691531","VH22-0391","","plot","6691999","202307DMF1C_tani_rep1_VH22-0391_58","1","1","58","8","3","test","","2","0","1","130","8.28125","2.65","2","18","4","1","130","4","5","0","1","26.40347368","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691532","VH22-0394","","plot","6691879","202307DMF1C_tani_rep1_VH22-0394_249","1","1","249","2","10","test","","1","1","1","100","9.375","3","3","32","4","1","135","4","3","0","1","17.6755243","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691533","VH22-0412","","plot","6691902","202307DMF1C_tani_rep1_VH22-0412_265","1","1","265","15","11","test","","1","","1","","17.671875","5.655","2","38","4","","","","3","0","1","22.87014815","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691534","VH22-0413","","plot","6691953","202307DMF1C_tani_rep1_VH22-0413_59","1","1","59","9","3","test","","3","3","1","135","10.328125","3.305","5","17","4","3","200","3","4","0","1","24.45201923","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691535","VH22-0416","","plot","6691794","202307DMF1C_tani_rep1_VH22-0416_42","1","1","42","9","2","test","","3","0","1.25","220","13.453125","4.305","3","30","4","1","220","3","2","3","1","17.6293007","2"," (Operator: lizbethpino, Time: )"
